Timestamp,Temperature (in Celsius),Pressure (in MPa)
16:35:16,100.00,0.203
16:35:17,100.06,0.205
16:35:17,100.06,0.204
16:35:18,100.12,0.205
16:35:18,100.12,0.207
16:35:19,100.12,0.205
16:35:19,100.19,0.207
16:35:20,100.25,0.206
16:35:20,100.25,0.205
16:35:21,100.31,0.201
16:35:21,100.31,0.196
16:35:22,100.37,0.196
16:35:22,100.44,0.196
16:35:23,100.50,0.195
16:35:23,100.50,0.194
16:35:24,100.56,0.196
16:35:24,100.56,0.188
16:35:25,100.56,0.190
16:35:25,100.62,0.188
16:35:26,100.62,0.188
16:35:26,100.62,0.184
16:35:27,100.62,0.179
16:35:27,100.62,0.183
16:35:28,100.62,0.182
16:35:28,100.62,0.177
16:35:29,100.62,0.178
16:35:29,100.56,0.176
16:35:30,100.56,0.176
16:35:30,100.50,0.176
16:35:31,100.50,0.171
16:35:31,100.44,0.169
16:35:32,100.37,0.172
16:35:32,100.31,0.174
16:35:33,100.31,0.169
16:35:33,100.19,0.166
16:35:34,100.12,0.167
16:35:34,100.06,0.171
16:35:35,100.00,0.172
16:35:35,99.94,0.171
16:35:36,99.87,0.172
16:35:36,99.81,0.170
16:35:37,99.69,0.172
16:35:37,99.56,0.176
16:35:38,99.50,0.176
16:35:38,99.44,0.172
16:35:39,99.37,0.173
16:35:39,99.25,0.172
16:35:40,99.19,0.178
16:35:40,99.12,0.173
16:35:41,99.06,0.177
16:35:41,99.00,0.176
16:35:42,98.94,0.173
16:35:42,98.81,0.177
16:35:43,98.81,0.177
16:35:43,98.69,0.175
16:35:44,98.69,0.174
16:35:44,98.56,0.178
16:35:45,98.56,0.180
16:35:45,98.50,0.178
16:35:46,98.50,0.177
16:35:46,98.44,0.176
16:35:47,98.44,0.181
16:35:47,98.37,0.178
16:35:48,98.37,0.181
16:35:48,98.31,0.179
16:35:49,98.31,0.176
16:35:49,98.31,0.180
16:35:50,98.25,0.178
16:35:50,98.25,0.180
16:35:51,98.25,0.184
16:35:51,98.25,0.183
16:35:52,98.25,0.183
16:35:52,98.19,0.181
16:35:53,98.25,0.182
16:35:53,98.25,0.186
16:35:54,98.25,0.184
16:35:54,98.25,0.186
16:35:55,98.25,0.188
16:35:55,98.25,0.184
16:35:56,98.25,0.185
16:35:56,98.25,0.191
16:35:57,98.31,0.187
16:35:57,98.31,0.185
16:35:58,98.31,0.188
16:35:58,98.31,0.191
16:35:59,98.31,0.187
16:35:59,98.37,0.189
16:36:00,98.37,0.187
16:36:00,98.37,0.189
16:36:01,98.37,0.189
16:36:01,98.44,0.190
16:36:02,98.44,0.192
16:36:02,98.44,0.194
16:36:03,98.50,0.191
16:36:03,98.50,0.192
16:36:04,98.50,0.189
16:36:05,98.56,0.192
16:36:05,98.56,0.195
16:36:06,98.56,0.194
16:36:06,98.62,0.192
16:36:07,98.62,0.192
16:36:07,98.62,0.196
16:36:08,98.69,0.194
16:36:08,98.69,0.196
16:36:09,98.75,0.195
16:36:09,98.75,0.192
16:36:10,98.75,0.196
16:36:10,98.81,0.196
16:36:11,98.81,0.193
16:36:11,98.87,0.193
16:36:12,98.94,0.195
16:36:12,98.94,0.195
16:36:13,99.00,0.195
16:36:13,99.00,0.199
16:36:14,99.06,0.197
16:36:14,99.06,0.199
16:36:15,99.12,0.199
16:36:15,99.12,0.198
16:36:16,99.19,0.199
16:36:16,99.19,0.198
16:36:17,99.25,0.201
16:36:17,99.31,0.201
16:36:18,99.31,0.200
16:36:18,99.31,0.203
16:36:19,99.37,0.203
16:36:19,99.37,0.204
16:36:20,99.44,0.202
16:36:20,99.44,0.206
16:36:21,99.50,0.204
16:36:21,99.50,0.203
16:36:22,99.56,0.201
16:36:22,99.56,0.207
16:36:23,99.62,0.205
16:36:23,99.69,0.206
16:36:24,99.69,0.209
16:36:24,99.75,0.207
16:36:25,99.81,0.211
16:36:25,99.81,0.209
16:36:26,99.87,0.209
16:36:26,99.87,0.209
16:36:27,99.94,0.209
16:36:27,100.00,0.208
16:36:28,100.00,0.208
16:36:28,100.06,0.209
16:36:29,100.06,0.207
16:36:29,100.12,0.209
16:36:30,100.19,0.209
16:36:30,100.19,0.210
16:36:31,100.19,0.200
16:36:31,100.25,0.200
16:36:32,100.25,0.197
16:36:32,100.31,0.196
16:36:33,100.37,0.195
16:36:33,100.44,0.193
16:36:34,100.44,0.194
16:36:34,100.50,0.191
16:36:35,100.50,0.189
16:36:35,100.50,0.186
16:36:36,100.50,0.187
16:36:36,100.56,0.186
16:36:37,100.56,0.183
16:36:37,100.50,0.180
16:36:38,100.56,0.179
16:36:38,100.50,0.180
16:36:39,100.50,0.176
16:36:39,100.50,0.176
16:36:40,100.50,0.175
16:36:40,100.44,0.177
16:36:41,100.37,0.173
16:36:41,100.37,0.174
16:36:42,100.37,0.169
16:36:42,100.25,0.168
16:36:43,100.25,0.170
16:36:43,100.19,0.169
16:36:44,100.06,0.166
16:36:44,100.00,0.171
16:36:45,99.94,0.176
16:36:45,99.87,0.174
16:36:46,99.81,0.169
16:36:46,99.75,0.170
16:36:47,99.62,0.173
16:36:47,99.56,0.178
16:36:48,99.50,0.173
16:36:48,99.37,0.174
16:36:49,99.31,0.178
16:36:49,99.25,0.177
16:36:50,99.19,0.174
16:36:50,99.12,0.177
16:36:51,99.00,0.175
16:36:51,98.94,0.175
16:36:52,98.87,0.177
16:36:52,98.87,0.179
16:36:53,98.81,0.179
16:36:53,98.75,0.181
16:36:54,98.69,0.180
16:36:54,98.62,0.178
16:36:55,98.56,0.180
16:36:55,98.56,0.177
16:36:56,98.50,0.184
16:36:56,98.50,0.181
16:36:57,98.44,0.181
16:36:57,98.44,0.181
16:36:58,98.37,0.182
16:36:58,98.37,0.182
16:36:59,98.31,0.181
16:36:59,98.31,0.184
16:37:00,98.31,0.185
16:37:00,98.31,0.187
16:37:01,98.31,0.186
16:37:01,98.25,0.186
16:37:02,98.25,0.185
16:37:02,98.25,0.184
16:37:03,98.25,0.188
16:37:04,98.25,0.187
16:37:04,98.25,0.188
16:37:05,98.31,0.190
16:37:05,98.25,0.189
16:37:06,98.25,0.189
16:37:06,98.25,0.189
16:37:07,98.25,0.187
16:37:07,98.25,0.189
16:37:08,98.25,0.189
16:37:08,98.31,0.192
16:37:09,98.31,0.190
16:37:09,98.31,0.188
16:37:10,98.31,0.190
16:37:10,98.31,0.195
16:37:11,98.31,0.191
16:37:11,98.37,0.188
16:37:12,98.37,0.191
16:37:12,98.44,0.191
16:37:13,98.44,0.194
16:37:13,98.44,0.194
16:37:14,98.50,0.191
16:37:14,98.50,0.190
16:37:15,98.56,0.193
16:37:15,98.56,0.194
16:37:16,98.56,0.196
16:37:16,98.62,0.194
16:37:17,98.62,0.195
16:37:17,98.62,0.196
16:37:18,98.69,0.191
16:37:18,98.69,0.196
16:37:19,98.75,0.198
16:37:19,98.81,0.198
16:37:20,98.81,0.195
16:37:20,98.81,0.197
16:37:21,98.87,0.197
16:37:21,98.87,0.203
16:37:22,98.94,0.196
16:37:22,98.94,0.203
16:37:23,99.00,0.201
16:37:23,99.00,0.199
16:37:24,99.06,0.203
16:37:24,99.06,0.201
16:37:25,99.12,0.200
16:37:25,99.19,0.200
16:37:26,99.19,0.200
16:37:26,99.25,0.198
16:37:27,99.31,0.203
16:37:27,99.31,0.203
16:37:28,99.31,0.206
16:37:28,99.37,0.204
16:37:29,99.37,0.205
16:37:29,99.44,0.203
16:37:30,99.44,0.206
16:37:30,99.50,0.205
16:37:31,99.50,0.206
16:37:31,99.50,0.209
16:37:32,99.56,0.203
16:37:32,99.56,0.206
16:37:33,99.62,0.204
16:37:33,99.62,0.209
16:37:34,99.69,0.208
16:37:34,99.69,0.207
16:37:35,99.75,0.207
16:37:35,99.75,0.204
16:37:36,99.81,0.205
16:37:36,99.81,0.208
16:37:37,99.87,0.208
16:37:37,99.94,0.211
16:37:38,99.94,0.208
16:37:38,99.94,0.210
16:37:39,100.00,0.208
16:37:39,100.06,0.210
16:37:40,100.12,0.208
16:37:40,100.12,0.205
16:37:41,100.25,0.207
16:37:41,100.25,0.201
16:37:42,100.31,0.201
16:37:42,100.37,0.196
16:37:43,100.44,0.195
16:37:43,100.44,0.193
16:37:44,100.50,0.191
16:37:44,100.56,0.193
16:37:45,100.56,0.190
16:37:45,100.56,0.192
16:37:46,100.62,0.186
16:37:46,100.62,0.186
16:37:47,100.62,0.183
16:37:47,100.62,0.182
16:37:48,100.62,0.180
16:37:48,100.62,0.178
16:37:49,100.56,0.179
16:37:49,100.56,0.171
16:37:50,100.50,0.172
16:37:50,100.44,0.174
16:37:51,100.44,0.175
16:37:51,100.37,0.173
16:37:52,100.31,0.168
16:37:52,100.25,0.169
16:37:53,100.19,0.166
16:37:53,100.12,0.168
16:37:54,100.06,0.170
16:37:54,100.00,0.169
16:37:55,99.94,0.172
16:37:55,99.81,0.175
16:37:56,99.75,0.174
16:37:56,99.69,0.172
16:37:57,99.56,0.173
16:37:57,99.50,0.174
16:37:58,99.44,0.175
16:37:58,99.31,0.173
16:37:59,99.31,0.176
16:37:59,99.19,0.177
16:38:00,99.12,0.173
16:38:00,99.06,0.175
16:38:01,98.94,0.175
16:38:02,98.87,0.178
16:38:02,98.81,0.176
16:38:03,98.75,0.182
16:38:03,98.69,0.180
16:38:04,98.62,0.179
16:38:04,98.56,0.179
16:38:05,98.56,0.181
16:38:05,98.50,0.181
16:38:06,98.44,0.182
16:38:06,98.37,0.181
16:38:07,98.37,0.185
16:38:07,98.31,0.182
16:38:08,98.31,0.184
16:38:08,98.25,0.183
16:38:09,98.19,0.182
16:38:09,98.19,0.183
16:38:10,98.19,0.182
16:38:10,98.12,0.185
16:38:11,98.12,0.189
16:38:11,98.12,0.183
16:38:12,98.12,0.186
16:38:12,98.12,0.186
16:38:13,98.12,0.188
16:38:13,98.12,0.190
16:38:14,98.06,0.184
16:38:14,98.06,0.187
16:38:15,98.12,0.190
16:38:15,98.12,0.189
16:38:16,98.12,0.190
16:38:16,98.12,0.189
16:38:17,98.12,0.194
16:38:17,98.12,0.189
16:38:18,98.12,0.192
16:38:18,98.19,0.194
16:38:19,98.19,0.194
16:38:19,98.19,0.191
16:38:20,98.19,0.194
16:38:20,98.19,0.194
16:38:21,98.25,0.191
16:38:21,98.25,0.194
16:38:22,98.31,0.196
16:38:22,98.31,0.196
16:38:23,98.31,0.198
16:38:23,98.37,0.193
16:38:24,98.44,0.197
16:38:24,98.44,0.193
16:38:25,98.44,0.199
16:38:25,98.50,0.196
16:38:26,98.50,0.196
16:38:26,98.56,0.198
16:38:27,98.56,0.197
16:38:27,98.62,0.196
16:38:28,98.62,0.201
16:38:28,98.69,0.197
16:38:29,98.69,0.199
16:38:29,98.69,0.198
16:38:30,98.75,0.199
16:38:30,98.81,0.201
16:38:31,98.81,0.198
16:38:31,98.81,0.203
16:38:32,98.87,0.200
16:38:32,98.87,0.200
16:38:33,98.87,0.203
16:38:33,98.94,0.204
16:38:34,99.00,0.202
16:38:34,99.00,0.203
16:38:35,99.00,0.202
16:38:35,99.06,0.205
16:38:36,99.12,0.205
16:38:36,99.12,0.208
16:38:37,99.19,0.204
16:38:37,99.25,0.204
16:38:38,99.25,0.207
16:38:38,99.31,0.206
16:38:39,99.37,0.205
16:38:39,99.37,0.206
16:38:40,99.37,0.211
16:38:40,99.50,0.206
16:38:41,99.50,0.206
16:38:41,99.56,0.207
16:38:42,99.62,0.207
16:38:42,99.62,0.207
16:38:43,99.69,0.203
16:38:43,99.75,0.206
16:38:44,99.81,0.204
16:38:44,99.81,0.208
16:38:45,99.81,0.206
16:38:45,99.87,0.211
16:38:46,99.94,0.211
16:38:46,100.00,0.211
16:38:47,100.00,0.208
16:38:47,100.06,0.211
16:38:48,100.12,0.209
16:38:48,100.12,0.212
16:38:49,100.19,0.209
16:38:49,100.25,0.202
16:38:50,100.25,0.200
16:38:50,100.31,0.200
16:38:51,100.31,0.201
16:38:51,100.37,0.196
16:38:52,100.44,0.197
16:38:52,100.50,0.193
16:38:53,100.50,0.192
16:38:53,100.50,0.188
16:38:54,100.50,0.190
16:38:54,100.56,0.187
16:38:55,100.56,0.187
16:38:55,100.56,0.181
16:38:56,100.56,0.182
16:38:56,100.56,0.183
16:38:57,100.56,0.180
16:38:57,100.56,0.180
16:38:58,100.50,0.178
16:38:58,100.50,0.174
16:38:59,100.44,0.176
16:38:59,100.44,0.172
16:39:00,100.44,0.169
16:39:00,100.37,0.171
16:39:01,100.31,0.169
16:39:02,100.25,0.167
16:39:02,100.19,0.166
16:39:03,100.12,0.169
16:39:03,100.06,0.173
16:39:04,100.00,0.172
16:39:04,99.94,0.173
16:39:05,99.87,0.178
16:39:05,99.81,0.176
16:39:06,99.69,0.177
16:39:06,99.62,0.177
16:39:07,99.50,0.177
16:39:07,99.50,0.176
16:39:08,99.37,0.175
16:39:08,99.31,0.178
16:39:09,99.25,0.182
16:39:09,99.19,0.177
16:39:10,99.12,0.177
16:39:10,99.06,0.182
16:39:11,98.94,0.179
16:39:11,98.94,0.181
16:39:12,98.81,0.180
16:39:12,98.81,0.179
16:39:13,98.75,0.180
16:39:13,98.69,0.182
16:39:14,98.62,0.184
16:39:14,98.62,0.179
16:39:15,98.56,0.183
16:39:15,98.56,0.183
16:39:16,98.50,0.187
16:39:16,98.50,0.186
16:39:17,98.44,0.184
16:39:17,98.44,0.187
16:39:18,98.44,0.188
16:39:18,98.37,0.188
16:39:19,98.37,0.187
16:39:19,98.31,0.184
16:39:20,98.31,0.185
16:39:20,98.31,0.187
16:39:21,98.31,0.187
16:39:21,98.25,0.187
16:39:22,98.25,0.186
16:39:22,98.25,0.190
16:39:23,98.25,0.187
16:39:23,98.25,0.188
16:39:24,98.25,0.189
16:39:24,98.25,0.185
16:39:25,98.19,0.191
16:39:25,98.25,0.191
16:39:26,98.25,0.191
16:39:26,98.25,0.192
16:39:27,98.25,0.192
16:39:27,98.25,0.189
16:39:28,98.31,0.194
16:39:28,98.31,0.192
16:39:29,98.31,0.197
16:39:29,98.31,0.194
16:39:30,98.31,0.196
16:39:30,98.37,0.192
16:39:31,98.37,0.195
16:39:31,98.37,0.193
16:39:32,98.37,0.194
16:39:32,98.44,0.196
16:39:33,98.44,0.193
16:39:33,98.50,0.196
16:39:34,98.50,0.197
16:39:34,98.50,0.196
16:39:35,98.50,0.196
16:39:35,98.50,0.198
16:39:36,98.56,0.198
16:39:36,98.56,0.196
16:39:37,98.62,0.201
16:39:37,98.62,0.201
16:39:38,98.62,0.201
16:39:38,98.69,0.204
16:39:39,98.69,0.200
16:39:39,98.75,0.200
16:39:40,98.75,0.201
16:39:40,98.81,0.203
16:39:41,98.81,0.203
16:39:41,98.87,0.208
16:39:42,98.94,0.203
16:39:42,98.94,0.200
16:39:43,99.00,0.201
16:39:43,99.00,0.203
16:39:44,99.06,0.203
16:39:44,99.12,0.203
16:39:45,99.12,0.205
16:39:45,99.19,0.207
16:39:46,99.25,0.201
16:39:46,99.25,0.202
16:39:47,99.31,0.207
16:39:47,99.31,0.205
16:39:48,99.37,0.207
16:39:48,99.37,0.205
16:39:49,99.44,0.209
16:39:49,99.50,0.209
16:39:50,99.56,0.207
16:39:50,99.62,0.210
16:39:51,99.62,0.207
16:39:51,99.69,0.209
16:39:52,99.69,0.209
16:39:52,99.75,0.212
16:39:53,99.81,0.209
16:39:53,99.87,0.213
16:39:54,99.94,0.210
16:39:54,100.00,0.211
16:39:55,100.06,0.208
16:39:55,100.06,0.204
16:39:56,100.12,0.202
16:39:56,100.19,0.203
16:39:57,100.19,0.202
16:39:57,100.25,0.198
16:39:58,100.25,0.196
16:39:58,100.37,0.193
16:39:59,100.37,0.193
16:39:59,100.44,0.191
16:40:00,100.44,0.190
16:40:00,100.50,0.188
16:40:01,100.50,0.190
16:40:01,100.56,0.188
16:40:02,100.50,0.187
16:40:03,100.56,0.182
16:40:03,100.50,0.181
16:40:04,100.50,0.179
16:40:04,100.50,0.178
16:40:05,100.50,0.176
16:40:05,100.44,0.175
16:40:06,100.44,0.173
16:40:06,100.37,0.176
16:40:07,100.31,0.172
16:40:07,100.25,0.167
16:40:08,100.19,0.168
16:40:08,100.12,0.165
16:40:09,100.06,0.173
16:40:09,100.00,0.174
16:40:10,99.87,0.176
16:40:10,99.81,0.175
16:40:11,99.75,0.173
16:40:11,99.62,0.179
16:40:12,99.56,0.174
16:40:12,99.50,0.176
16:40:13,99.37,0.181
16:40:13,99.31,0.176
16:40:14,99.25,0.182
16:40:14,99.19,0.182
16:40:15,99.12,0.179
16:40:15,99.00,0.180
16:40:16,99.00,0.179
16:40:16,98.87,0.181
16:40:17,98.87,0.184
16:40:17,98.81,0.180
16:40:18,98.75,0.181
16:40:18,98.69,0.181
16:40:19,98.69,0.182
16:40:19,98.62,0.181
16:40:20,98.62,0.183
16:40:20,98.56,0.185
16:40:21,98.56,0.188
16:40:21,98.56,0.185
16:40:22,98.50,0.185
16:40:22,98.50,0.188
16:40:23,98.44,0.186
16:40:23,98.44,0.186
16:40:24,98.37,0.188
16:40:24,98.37,0.188
16:40:25,98.37,0.190
16:40:25,98.37,0.189
16:40:26,98.31,0.186
16:40:26,98.37,0.191
16:40:27,98.31,0.191
16:40:27,98.31,0.192
16:40:28,98.31,0.193
16:40:28,98.25,0.193
16:40:29,98.31,0.191
16:40:29,98.31,0.193
16:40:30,98.31,0.194
16:40:30,98.31,0.193
16:40:31,98.31,0.193
16:40:31,98.31,0.192
16:40:32,98.25,0.196
16:40:32,98.31,0.192
16:40:33,98.31,0.196
16:40:33,98.31,0.192
16:40:34,98.31,0.196
16:40:34,98.31,0.194
16:40:35,98.37,0.194
16:40:35,98.31,0.196
16:40:36,98.37,0.200
16:40:36,98.37,0.196
16:40:37,98.37,0.197
16:40:37,98.37,0.199
16:40:38,98.44,0.196
16:40:38,98.44,0.196
16:40:39,98.44,0.199
16:40:39,98.50,0.203
16:40:40,98.50,0.202
16:40:40,98.56,0.201
16:40:41,98.56,0.196
16:40:41,98.56,0.202
16:40:42,98.62,0.203
16:40:42,98.62,0.201
16:40:43,98.69,0.202
16:40:43,98.69,0.204
16:40:44,98.75,0.202
16:40:44,98.75,0.200
16:40:45,98.81,0.200
16:40:45,98.81,0.206
16:40:46,98.87,0.205
16:40:46,98.87,0.203
16:40:47,98.94,0.206
16:40:47,98.94,0.202
16:40:48,99.00,0.206
16:40:48,99.06,0.205
16:40:49,99.12,0.207
16:40:49,99.12,0.206
16:40:50,99.19,0.207
16:40:50,99.25,0.207
16:40:51,99.31,0.209
16:40:51,99.31,0.209
16:40:52,99.37,0.207
16:40:52,99.44,0.208
16:40:53,99.50,0.209
16:40:53,99.56,0.209
16:40:54,99.56,0.207
16:40:54,99.62,0.211
16:40:55,99.62,0.213
16:40:55,99.69,0.212
16:40:56,99.69,0.213
16:40:56,99.75,0.212
16:40:57,99.75,0.214
16:40:57,99.81,0.215
16:40:58,99.81,0.212
16:40:58,99.87,0.213
16:40:59,99.94,0.211
16:40:59,99.94,0.213
16:41:00,100.00,0.212
16:41:00,100.00,0.204
16:41:01,100.06,0.200
16:41:01,100.12,0.199
16:41:02,100.19,0.200
16:41:03,100.19,0.196
16:41:03,100.25,0.196
16:41:04,100.31,0.194
16:41:04,100.31,0.189
16:41:05,100.31,0.189
16:41:05,100.37,0.189
16:41:06,100.37,0.185
16:41:06,100.37,0.184
16:41:07,100.37,0.182
16:41:07,100.44,0.182
16:41:08,100.44,0.185
16:41:08,100.44,0.177
16:41:09,100.37,0.178
16:41:09,100.37,0.178
16:41:10,100.31,0.174
16:41:10,100.31,0.176
16:41:11,100.25,0.174
16:41:11,100.19,0.167
16:41:12,100.19,0.169
16:41:12,100.12,0.165
16:41:13,100.06,0.168
16:41:13,100.00,0.165
16:41:14,99.94,0.172
16:41:14,99.87,0.173
16:41:15,99.81,0.171
16:41:15,99.75,0.172
16:41:16,99.62,0.175
16:41:16,99.56,0.175
16:41:17,99.50,0.175
16:41:17,99.37,0.174
16:41:18,99.31,0.177
16:41:18,99.25,0.181
16:41:19,99.19,0.179
16:41:19,99.06,0.184
16:41:20,99.06,0.179
16:41:20,98.94,0.182
16:41:21,98.87,0.179
16:41:21,98.81,0.180
16:41:22,98.75,0.184
16:41:22,98.69,0.184
16:41:23,98.62,0.182
16:41:23,98.56,0.181
16:41:24,98.50,0.186
16:41:24,98.50,0.180
16:41:25,98.44,0.185
16:41:25,98.37,0.182
16:41:26,98.37,0.185
16:41:26,98.31,0.188
16:41:27,98.25,0.187
16:41:27,98.19,0.186
16:41:28,98.19,0.190
16:41:28,98.19,0.188
16:41:29,98.12,0.187
16:41:29,98.12,0.188
16:41:30,98.12,0.189
16:41:30,98.12,0.187
16:41:31,98.12,0.189
16:41:31,98.12,0.192
16:41:32,98.12,0.187
16:41:32,98.06,0.191
16:41:33,98.06,0.192
16:41:33,98.06,0.193
16:41:34,98.06,0.192
16:41:34,98.06,0.191
16:41:35,98.12,0.192
16:41:35,98.12,0.190
16:41:36,98.12,0.192
16:41:36,98.19,0.194
16:41:37,98.12,0.193
16:41:37,98.12,0.192
16:41:38,98.19,0.193
16:41:38,98.19,0.194
16:41:39,98.25,0.198
16:41:39,98.25,0.197
16:41:40,98.25,0.197
16:41:40,98.31,0.199
16:41:41,98.25,0.197
16:41:41,98.25,0.197
16:41:42,98.31,0.196
16:41:42,98.31,0.197
16:41:43,98.37,0.198
16:41:43,98.37,0.199
16:41:44,98.37,0.203
16:41:44,98.44,0.197
16:41:45,98.44,0.200
16:41:45,98.44,0.204
16:41:46,98.50,0.201
16:41:46,98.56,0.202
16:41:47,98.56,0.203
16:41:47,98.62,0.202
16:41:48,98.69,0.202
16:41:48,98.69,0.209
16:41:49,98.75,0.205
16:41:49,98.75,0.205
16:41:50,98.81,0.206
16:41:50,98.81,0.206
16:41:51,98.87,0.206
16:41:51,98.87,0.206
16:41:52,98.94,0.208
16:41:52,98.94,0.212
16:41:53,99.00,0.207
16:41:53,99.00,0.205
16:41:54,99.06,0.210
16:41:54,99.12,0.208
16:41:55,99.12,0.209
16:41:55,99.19,0.209
16:41:56,99.19,0.212
16:41:56,99.19,0.210
16:41:57,99.25,0.212
16:41:57,99.31,0.215
16:41:58,99.31,0.213
16:41:58,99.37,0.212
16:41:59,99.37,0.212
16:41:59,99.44,0.213
16:42:00,99.44,0.213
16:42:00,99.50,0.213
16:42:01,99.50,0.213
16:42:01,99.56,0.215
16:42:02,99.62,0.212
16:42:02,99.62,0.215
16:42:03,99.69,0.216
16:42:04,99.69,0.219
16:42:04,99.75,0.214
16:42:05,99.81,0.215
16:42:05,99.87,0.215
16:42:06,99.87,0.202
16:42:06,99.94,0.201
16:42:07,100.00,0.200
16:42:07,100.00,0.196
16:42:08,100.06,0.196
16:42:08,100.06,0.196
16:42:09,100.12,0.194
16:42:09,100.12,0.194
16:42:10,100.19,0.190
16:42:10,100.19,0.187
16:42:11,100.19,0.185
16:42:11,100.19,0.184
16:42:12,100.19,0.181
16:42:12,100.19,0.177
16:42:13,100.25,0.177
16:42:13,100.19,0.177
16:42:14,100.19,0.178
16:42:14,100.19,0.174
16:42:15,100.19,0.175
16:42:15,100.12,0.172
16:42:16,100.06,0.174
16:42:16,100.06,0.170
16:42:17,100.00,0.169
16:42:17,100.00,0.163
16:42:18,99.94,0.164
16:42:18,99.87,0.172
16:42:19,99.81,0.173
16:42:19,99.75,0.177
16:42:20,99.69,0.173
16:42:20,99.56,0.173
16:42:21,99.50,0.177
16:42:21,99.44,0.175
16:42:22,99.37,0.178
16:42:22,99.25,0.177
16:42:23,99.19,0.179
16:42:23,99.12,0.182
16:42:24,99.06,0.181
16:42:24,99.00,0.179
16:42:25,98.94,0.179
16:42:25,98.87,0.183
16:42:26,98.75,0.180
16:42:26,98.69,0.182
16:42:27,98.69,0.184
16:42:27,98.56,0.181
16:42:28,98.56,0.184
16:42:28,98.50,0.181
16:42:29,98.44,0.184
16:42:29,98.44,0.183
16:42:30,98.37,0.186
16:42:30,98.31,0.186
16:42:31,98.31,0.183
16:42:31,98.31,0.186
16:42:32,98.31,0.183
16:42:32,98.25,0.190
16:42:33,98.25,0.188
16:42:33,98.25,0.188
16:42:34,98.19,0.190
16:42:34,98.19,0.191
16:42:35,98.19,0.190
16:42:35,98.19,0.187
16:42:36,98.19,0.190
16:42:36,98.19,0.190
16:42:37,98.19,0.192
16:42:37,98.19,0.194
16:42:38,98.19,0.190
16:42:38,98.19,0.191
16:42:39,98.19,0.192
16:42:39,98.19,0.191
16:42:40,98.19,0.192
16:42:40,98.25,0.194
16:42:41,98.19,0.194
16:42:41,98.25,0.193
16:42:42,98.25,0.194
16:42:42,98.25,0.196
16:42:43,98.31,0.197
16:42:43,98.31,0.196
16:42:44,98.31,0.198
16:42:44,98.31,0.197
16:42:45,98.37,0.196
16:42:45,98.37,0.197
16:42:46,98.37,0.196
16:42:46,98.44,0.196
16:42:47,98.44,0.198
16:42:47,98.50,0.199
16:42:48,98.50,0.202
16:42:48,98.56,0.196
16:42:49,98.56,0.198
16:42:49,98.62,0.199
16:42:50,98.69,0.201
16:42:50,98.69,0.201
16:42:51,98.75,0.201
16:42:51,98.75,0.203
16:42:52,98.75,0.200
16:42:52,98.81,0.203
16:42:53,98.81,0.207
16:42:53,98.87,0.203
16:42:54,98.87,0.205
16:42:54,98.94,0.202
16:42:55,99.00,0.205
16:42:55,99.00,0.204
16:42:56,99.00,0.207
16:42:56,99.06,0.208
16:42:57,99.06,0.209
16:42:57,99.12,0.210
16:42:58,99.19,0.212
16:42:58,99.19,0.209
16:42:59,99.25,0.208
16:42:59,99.31,0.209
16:43:00,99.37,0.208
16:43:00,99.37,0.213
16:43:01,99.44,0.212
16:43:01,99.44,0.208
16:43:02,99.50,0.208
16:43:02,99.50,0.213
16:43:03,99.56,0.214
16:43:03,99.56,0.215
16:43:04,99.62,0.217
16:43:04,99.69,0.215
16:43:05,99.75,0.215
16:43:05,99.75,0.215
16:43:06,99.81,0.211
16:43:07,99.87,0.214
16:43:07,99.94,0.215
16:43:08,99.94,0.215
16:43:08,100.00,0.213
16:43:09,100.00,0.205
16:43:09,100.06,0.203
16:43:10,100.12,0.203
16:43:10,100.19,0.199
16:43:11,100.25,0.199
16:43:11,100.25,0.196
16:43:12,100.25,0.193
16:43:12,100.31,0.195
16:43:13,100.37,0.191
16:43:13,100.37,0.188
16:43:14,100.44,0.186
16:43:14,100.44,0.184
16:43:15,100.44,0.186
16:43:15,100.44,0.184
16:43:16,100.44,0.178
16:43:16,100.44,0.178
16:43:17,100.44,0.177
16:43:17,100.37,0.175
16:43:18,100.37,0.171
16:43:18,100.31,0.170
16:43:19,100.31,0.172
16:43:19,100.25,0.172
16:43:20,100.19,0.167
16:43:20,100.12,0.164
16:43:21,100.06,0.172
16:43:21,100.06,0.175
16:43:22,99.94,0.174
16:43:22,99.87,0.175
16:43:23,99.75,0.178
16:43:23,99.69,0.176
16:43:24,99.62,0.175
16:43:24,99.50,0.178
16:43:25,99.44,0.180
16:43:25,99.37,0.179
16:43:26,99.31,0.180
16:43:26,99.25,0.181
16:43:27,99.19,0.181
16:43:27,99.06,0.179
16:43:28,99.06,0.181
16:43:28,99.00,0.187
16:43:29,98.94,0.184
16:43:29,98.87,0.182
16:43:30,98.87,0.182
16:43:30,98.75,0.186
16:43:31,98.75,0.187
16:43:31,98.69,0.183
16:43:32,98.62,0.187
16:43:32,98.62,0.186
16:43:33,98.56,0.189
16:43:33,98.56,0.186
16:43:34,98.50,0.185
16:43:34,98.50,0.190
16:43:35,98.44,0.187
16:43:35,98.44,0.189
16:43:36,98.44,0.189
16:43:36,98.37,0.188
16:43:37,98.44,0.194
16:43:37,98.37,0.191
16:43:38,98.37,0.192
16:43:38,98.37,0.192
16:43:39,98.37,0.191
